finishId,startId,finishText,vkId,isBest,avgVote,medVote
3468,530,"мы должны предотвратить аннексию жира, чтобы не разжигать межтканевую вражду.",296536252,0,4.36364,3.0
3469,530,нужно его посадить,5197119,0,3.54545,3.0
3470,530,нужно изменить точку отсчета на весах,5197119,0,3.22222,3.0
3471,530,нужно смотреть на него сквозь пальцы,5197119,1,6.09091,5.0
3472,531,Одни искали других,229385601,0,4.57143,4.0
3473,531,Экспоненты одержали техническую победу,2053953,0,3.85714,3.0
3474,531,Интроверты сражались более героично. Они очень не хотели никого пускать в свой бункер,229385601,0,5.14286,5.0
3475,531,Победили татары. Просто. Потому. Что.,229385601,0,3.71429,3.0
3476,531,Интроверты воевали только с глушителями. А то слишком шумно!!,229385601,0,5.57143,5.0
3477,531,Интроверты старались избегать групповых сражений,229385601,0,5.14286,5.0
3478,531,"первые будут идти в атаку, а вторые - прятаться подальше, делая вид, что они в засаде",2204686,0,3.66667,4.0
3479,531,Интроверты экстравертели экстравертов,18104492,1,7.14286,6.5
3480,531,воюют только на вертолетах,30033860,0,4.85714,3.0
3481,532,Сквирт шот,18104492,1,4.66667,3.0
3482,532,Dust 2,18104492,0,3.44444,3.0
3483,533,— билет на терапию,33240554,0,2.66667,3.0
3484,533,вкусные,33240554,0,3.2,2.0
3485,533,зачем?,33240554,0,1.33333,1.0
3486,533,"скелеты в гробах 2, люди без скелетов, люди против скелетов, скелет и новая мессИя, скелеты против зомби, скелеты и Грааль Путина, скелеты на каникулах, СКЕЛЕТЫ 5",296536252,0,5.6,3.0
3487,533,- так что на всех в баре тряпок и швабр не напасешься,182496323,0,3.0,3.0
3488,533,. Фантастические твари и где они обитают.,54396,0,5.85714,5.0
3489,533,"– и я хочу, чтобы мы все были скелетами в банке!",30033860,0,5.0,3.0
3490,533,"Выпьем за то, что бы скелеты в нашей жизни занимали как можно меньше места!",30033860,0,4.16667,4.0
3491,533,"Это я к тому, что с каждым годом все меньше и меньше скелетов остается в шкафах...",30033860,0,5.0,3.0
3492,533,"- проект о том, что не всегда скелеты — это скелеты, а шкафы — шкафы.",30033860,0,6.0,4.0
3493,533,"... Я думаю, что лучше быть скелетом в шкафу, чем в гробу.",30033860,0,4.66667,3.0
3494,533,"Хороший зачин, у него есть определенный ""костяк""",30033860,1,6.66667,6.5
3495,533,"- «У меня зазвонил телефон, кто говорит? Скелетон!». (олды поймут)",296536252,0,4.0,3.0
3496,534,квас - ты пидарас,8025376,1,8.75,9.0
3497,534,Максончика - за закусончиком,296536252,0,6.625,5.0
3498,535,Не будь некрасивым и неуспешным,229385601,0,5.83333,4.0
3499,535,шути в шуткоботе каждый день,229385601,0,7.0,5.0
3500,535,сьешь бабушкин кобачек,229385601,0,2.14286,2.0
3501,535,нужно родиться татарином,229385601,0,5.57143,3.0
3502,535,то хоти и дальше,229385601,0,5.33333,4.0
3503,535,Не иди работать в государственную школу,147427808,0,4.42857,3.0
3504,535,тяпни пивка для рывка,8025376,0,5.33333,4.0
3505,535,не становись админом шуткобота.,30033860,0,6.33333,5.5
3506,535,нужен простой советский...,30033860,0,5.0,3.0
3507,535,исключи эти ПЯТЬ ПРОДУКТОВ ПИТАНИЯ...,30033860,0,5.83333,4.0
3508,535,"бухай, чтобы забыть о том что ты это хочешь.",30033860,1,7.57143,8.0
3509,535,не сиди так долго в соц сетях,5197119,0,2.0,2.0
3510,535,будть красив и успешен,5197119,0,3.5,3.0
3511,535,"но при этом ты девушка, то смени пол",5197119,0,4.0,4.0
3512,535,"будь или не будь, сделай же для этого что-нибудь",5197119,0,4.71429,3.0
3513,536,нужно уметь выговаривать «президент хуесос» с дубинкой во рту,114330168,1,6.125,8.0
3514,536,", а то ни один журналист не может выговорить мое имя - так прокомментировал ситуацию президент Гурбангулы Бердымухамедов",8025376,0,5.5,5.0
3515,536,",а то товарищи майоры не понимают, есть в песнях современных рэперов экстремизм или нет",8025376,1,6.75,6.5
3516,536,"и педологов, чтобы правильно говорить о почвах.",30033860,0,2.77778,3.0
3517,536,"и велосипедов. Станет проще со скороговорками. Ехала Саша по шоссе, а потом её сбили нахуй.",30033860,0,3.88889,3.0
3518,536,", сказал иностранец, прослушав топ российских треков.",18486664,0,4.375,5.0
3519,536,Логопедов много не бывает.,18486664,0,2.5,2.0
3520,537,гранильщик наук,54396,1,3.28571,1.0
3521,538,Полно чарующих кавказских мотивов,18104492,1,4.57143,3.0
3522,538,стекло и бетон.,18486664,0,3.28571,3.0
3523,538,"стук, как в вагоне метро",18486664,0,3.0,3.0
3524,538,"много заболеваний, потому что переплетения сосудов повторяют московские дорожные развязки",18486664,0,3.28571,3.0
3525,539,даёт домашку,8025376,0,4.2,2.0
3526,539,пизды,296536252,1,6.4,5.0
3527,540,забыл дома ещё и домашку,8025376,1,5.88889,5.0
3528,540,хую не хозяин,296536252,0,4.125,3.0
3529,540,", а наездница без сисек",296536252,0,5.625,5.0
3530,540,", но зато с головкой",296536252,0,4.125,3.0
3531,541,и получил залупу,23504528,0,3.75,3.0
3532,541,И проехал на тракторе до чукотки,23504528,0,2.71429,3.0
3533,541,И мигрировал в Израиль,23504528,0,4.14286,3.0
3534,541,Павел,2204686,0,3.14286,2.0
3535,541,- Петр поросенок,2204686,0,3.42857,3.0
3536,541,цех и стал первым свиным мармеладом,2204686,1,6.375,8.0
3537,542,от бабушек называется бабуллинг,8025376,1,6.5,5.0
3538,542,от поваров - бублинг,8025376,0,5.33333,5.0
3539,542,от дайверов - бульбуллинг,8025376,0,5.16667,5.0
3540,542,"от учителей называется ""урок""",8025376,0,5.0,5.0
3541,543,четверг - чистый.,8025376,0,3.4,3.0
3542,543,суббота - расплатница(,8025376,1,6.0,5.5
3543,543,втомобиль,229385601,0,4.4,4.0
3544,543,мать твоя говнолопатница.,30033860,0,2.2,1.0
3545,544,и другие честные вакансии ищите на Хэд Хантере,2053953,1,5.6,5.0
3546,544,запустил вместо контекстной рекламы - наскальную,2053953,1,6.8,5.0
3547,544,придумал этот зачин.,54396,0,4.6,3.0
3548,545,кто-то умер. Не велика потеря.,54396,1,7.25,8.0
3549,545,живёт твой член,8025376,0,4.125,4.0
3550,545,"зарплаты больше, чем в России",8025376,0,5.25,5.0
3551,545,Даже твой писюн большой,18104492,0,4.75,4.0
3552,546,"вибраторов, то машины заебут человечество насмерть",11420264,0,6.125,4.0
3553,546,"утра, то всё так и закончится в пробке.",11420264,0,6.0,5.0
3554,546,"понедельника, то я успею начать новую жизнь",11420264,1,8.33333,9.0
3555,546,,11420264,0,1.57143,1.0
3556,546,"Яндекса, то найдётся всё.",11420264,1,8.66667,9.0
3557,546,"Билайна, то теперь они на нашей стороне",11420264,0,7.57143,6.5
3558,546,"Востока, то хуй знает, но знает Ху Й",11420264,0,4.33333,3.0
3559,546,,11420264,0,2.0,1.0
3560,546,"Электронного голосования, то можно выиграть квартиру, но лучше не надо",11420264,0,5.42857,4.0
3561,546,"Электронного голосования, то его объявят экстремистом",11420264,0,4.16667,4.0
3562,546,"VK, то машины вернут стену",11420264,0,7.5,8.0
3563,546,"2ch, то никто не поверит",11420264,0,4.33333,4.0
3564,546,"Dota 2, то это будет изи катка",11420264,0,6.85714,6.5
3565,546,"Pornhub, то я и не против",11420264,0,5.33333,5.0
3566,546,И чё?,296536252,0,4.0,3.0
3567,546,Ебаные лилипуты,296536252,0,3.5,3.0
3568,547,то крокодил подхватит),8025376,0,4.36364,4.0
3569,547,", значит – остался без обеда.",54396,1,5.36364,5.0
3570,547,то че бля за аист,160958633,0,4.72727,3.0
3571,547,гос бухгалтерия все исправит,160958633,0,2.63636,3.0
3572,547,то я теперь понимаю почему половина детей не по адресу,160958633,1,5.45455,3.0
3573,548,гостей не было. Боятся стоматологов.,54396,0,5.0,4.0
3574,548,все сидели широко раскрыв рты,8025376,0,4.42857,3.0
3575,548,все дарили молодоженам самое дорогое - свои улыбки,8025376,0,4.28571,4.0
3576,548,9 из 10 стоматологов одобрили его выбор,8025376,1,5.42857,4.0
3577,548,дарёному коню в зубы не смотрят,56109258,1,5.42857,5.0
3578,549,Вечные,8025376,0,4.88889,5.0
3579,549,Скрепы,296536252,0,4.88889,3.0
3580,549,Novi Choke,11420264,1,6.22222,6.5
3581,549,Со вкусом краба,18104492,0,4.55556,4.0
3582,550,строит простые пирамиды,8025376,1,3.875,3.0
3583,551,и другие последствия антисанитарии в крестьянской среде,2204686,0,3.81818,3.0
3584,551,"... От него заяц ушёл, волк ушёл, медведь ушёл. А лису всё-таки зацепило...",2204686,1,5.08333,4.0
3585,551,"- просто обосраться, какой смешной зачин!",2204686,0,4.27273,4.0
3586,551,вышел на геосинхронную орбиту,8025376,0,2.81818,3.0
3587,551,Обосрался,18104492,0,2.27273,1.0
3588,552,питаются лучше волков мусульман,2053953,1,4.4,3.0
3589,552,"любят ходить на причастие, потому что там дают кровь и тело христово",8025376,0,3.13333,3.0
3590,553,Хочешь шутку,521917926,0,1.6,1.0
3591,553,Жил был и не стало,521917926,0,2.45455,1.0
3592,553,Хахаа разрывная,521917926,0,2.63158,1.0
3593,553,"крестятся двумя пальцами - один свой, другой от дедушки отрезанный",8025376,1,5.63158,5.0
3594,553,"- тут должна быть шутка про святую воду, но ее нет.",8025376,0,4.8,3.0
3595,553,Кушали людей в кафешке у Веры.,522409317,0,2.8,3.0
3596,553,доживают максимум до тридцати лет,409191555,0,3.90476,3.0
3597,553,Срубили баобаб,284341793,0,2.80952,1.0
3598,554,"У него спрашивают рост, он отвечает: 3км. Работодатель сказал: ""шутник"" и положил трубку",673257916,0,2.14286,1.0
3599,554,и случайно рыгнул,577586075,0,1.6,1.0
3600,554,в детский сад,204228330,0,3.1,2.0
3601,554,Но не проходит в дверь разворачивается и идёт работать дворником дальше,603421943,0,4.5,3.0
3602,554,".. Уже три часа и всё не может пройти. Ему уже говорили уходить, умоляли, но он стоял на своём, пока раму дверную нахуй не спилили..",322569208,0,3.44444,2.0
3605,554,Но понимая что трезвый идёт в  магазин.,559592730,0,2.44444,1.0
3607,554,"Если по щеке это пощёчина, то по носу поносина?",644846926,0,3.0,2.0
3608,554,У хоббитов,337943666,0,3.33333,3.0
3609,554,С Белоснежкой,337943666,0,3.8,3.0
3610,554,В Голливуд,337943666,0,2.2,3.0
3611,554,"в твою мамку, но все равно чувствует себя просторно",8025376,0,4.5,2.0
3612,554,На работу краном,687647463,0,4.22222,2.0
3613,554,. К сожелению пройти в дверь он не смог,687647463,0,4.2,3.0
3614,554,В строительную фирму полуросликов на 3 ставки,687647463,1,5.66667,5.0
3615,555,Нажрался в новый год и взарвался вместе с салютом,644846926,0,2.2,2.0
3616,555,Ещё не Дед Мороз,522409317,1,6.9,6.5
3617,555,Весь обпился и замерз,534334428,0,2.88889,2.0
3618,555,Весь до ниточки замерз,534334428,0,3.9,3.0
3619,555,ПокаЗ всем красный нос,534334428,0,2.4,2.0
3620,556,Зеленского облили бензином йодом смешно,175077796,0,3.0,1.0
3621,556,Теперь он Желтенский,522409317,1,5.5,4.0
3622,557,Диагнозом,54396,0,4.33333,3.0
3623,557,Годом страдания,687647463,0,3.66667,3.0
3624,557,Годом с обнуленым,687647463,0,4.11111,3.0
3625,557,"президентом!
*Звуки сирен*",8025376,1,6.77778,6.5
3626,558,"Дед, достал, закрой холодильник!",8025376,1,6.55556,6.5
3627,558,АМ ням ням ня,15905350,0,3.88889,3.0
3628,558,"Да. Чем могу помочь.? 
-это надоедательная. Можно мы вам понадоедаем?",15905350,0,5.22222,3.0
3629,558,-да. Хотите что-то оставить на потом?,15905350,0,5.88889,5.0
3630,558,"К сожалению, все сотрудники сыты. Примерное время ожидание голодного сотрудника - 5 часов. Оставайтесь на линии",34957710,1,7.11111,6.5
3631,559,"видео сон, как нарезает колбасу. А в это время трамвай нарезал пешеходов",8025376,0,4.0,4.0
3632,559,нарезал круги. Круги под глазами.,8025376,0,4.55556,3.0
3633,559,ТРАМВИРОВАЛ пешехода,8025376,1,6.33333,6.5
3634,560,ваша простата - значит вам 33 года,8025376,1,4.0,3.0
3635,562,"Людей,все побегут в ЗАГС, а через пару лет разведутся...",582132692,0,5.57143,3.0
3636,562,Погоду,582132692,0,4.14286,3.0
3637,562,Ситуацию в Казахстане,582132692,1,8.14286,5.0
3638,562,"Того факта, что все по залету",9751803,0,4.28571,5.0
3639,562,Горбатого,9751803,0,5.14286,4.0
3640,562,"грусть от того, что она на надгробии.",54396,1,6.83333,6.5
3641,562,Некрасивую жизнь,603421943,0,6.14286,5.0
3642,562,"того, что ты пидор",8025376,0,4.42857,3.0
3643,563,- домашнее :),8025376,1,0.0,0.0
3644,563,– это когда ей член как влитой.,54396,0,0.0,0.0
3645,563,- бой на боксерских варежках,8025376,0,0.0,0.0
3646,565,"Саде, съела уууу какой злой",522409317,0,1.85714,1.0
3647,565,"бассейне не так страшна, как кАкуля",8025376,1,4.85714,5.0
3648,565,"белье! Ловите ее, это педофил!",8025376,0,4.14286,3.0
3649,567,"в одном ведре три яблока, а в другом - пять. Сколько всего вёдер?",8025376,0,3.77778,3.0
3650,567,"расположите правителей в хронологическом порядке:
Путин, Путин, Путин, Путин, Путин, Путин",8025376,1,10.125,10.5
3651,567,шуткобот или смерть?,33240554,0,4.88889,3.0
3652,567,Где вы были эти 78 лет?,5828621,0,7.33333,8.0
3653,568,"""Заграничный""",2204686,0,3.57143,4.0
3654,568,- не для тебя. Для тебя расцветы и туманы,2053953,1,8.14286,6.5
3655,568,"""Инвестиционный""",2204686,0,4.28571,4.0
3656,573,Сад ног,175077796,1,3.375,3.0
3657,573,Площадь ног,229385601,0,2.625,2.0
3658,573,Огород ног,32189787,0,3.125,3.0
3659,574,А им повестки вручили,32189787,0,4.42857,3.0
3660,574,А бармен им говорит: Я вам сейчас покажу откуда на Беларусь готовилось нападение,23504528,1,6.14286,4.0
3661,574,и отпиздили любителя анекдотов.,23504528,0,4.71429,4.0
3662,575,вместо бетона в тазик утопленника наливают манную кашу,8025376,0,3.8,4.0
3663,575,"дети полицейских нашли лабу по производству ""детской присыпки""",8025376,1,4.0,5.0
3664,575,"та же программа, что и в детском саду для детей чиновников",8025376,0,3.33333,3.0
3665,575,ничего не отличается от обычного,2204686,0,2.8,1.0
3666,575,"с горшков не выпускают тех, кто делает это без уважения",2204686,0,4.83333,5.0
3667,575,на тихом часу все спят как убитые,2204686,0,6.0,4.0
3668,575,всё по-семейному,2204686,0,3.8,4.0
3669,575,мирные жители всегда проигрывают,2204686,0,3.8,3.0
3670,575,на тихом часу просыпается мафия,2204686,0,5.33333,4.0
3671,575,сплошные крестные дети,2204686,0,4.4,4.0
3672,575,все места заняли дети русских депутатов,2204686,1,6.4,5.0
3673,575,обижаются на санкции и пытаются ввести ответные,2204686,0,3.0,3.0
3674,575,вместо гороха дети стоят на патронах,52624372,0,4.83333,5.0
3675,575,"делят не игрушки, а зоны влияния",2204686,0,5.16667,5.0
3676,575,все из одной семьи,2204686,0,5.2,5.0
3677,575,шутки кончились...,2204686,0,5.16667,5.0
3678,575,добить - означает нечто другое,2204686,0,3.83333,3.0
3679,575,не до шуток,2204686,0,3.0,3.0
3680,504,"по мнению детей - это тот, который стал худшим кошмаром вожатого",2204686,0,6.41667,6.5
3681,504,- выдать вожатым зарплату путевками,2204686,1,7.57143,8.0
3682,504,"- это после экватора будить всех вожатых фразой ""Вставай уже, дети скоро заезжают!""",2204686,0,6.03846,4.0
3683,504,"- поменять местами списки ""обывательно взять в лагерь"" и ""запрещенка""",2204686,0,6.03846,4.0
3684,504,"был вчера. Ты что, пропустил все что ли?",2204686,0,4.96429,3.0
3685,504,- это всеми подводить итоги на планерке в Шуткоботе,2204686,0,4.35714,3.0
3686,504,- это игра 'Сдай всё постельное белье и получи зарплату',2204686,0,7.51724,8.0
3687,575,дети - мафиози,2204686,0,5.6,3.0
3688,504,- это розыгрыш изъятой у детей запрещенки,2204686,0,7.20833,5.0
3689,504,- позвать на родительский день родителей своего вожатого,2204686,0,6.68966,5.0
3690,504,"- это розыгрыш зарплаты. Что значит ""а у нас её всем без розыгрыша дают""?",2204686,0,5.5,3.0
3691,504,"- это когда всем смешно, да и пожар быстро потушили",2204686,0,7.16667,6.5
3692,504,"- это строчка ""достойная зарплата"" в описании вакансии",2204686,1,8.0,8.0
3693,576,вожатых,101229847,0,6.58333,5.0
3694,576,Закрытой сессии,157543481,0,6.27273,5.0
3695,576,Вожатых,157543481,0,4.79167,3.0
3696,576,"Тех, кто сдаёт экзамены",157543481,0,5.95238,5.0
3697,576,вожатых,2204686,0,6.38095,5.0
3698,576,дней до ровного счета в 31,2204686,0,3.80952,2.0
3699,576,ещё пары дней на подготовку к смене...,2204686,1,6.91304,5.0
3700,576,"баллов на сессии у тех, кто уехал работать в лагерь",2204686,1,6.26316,6.5
3701,576,Всего хватает,375304307,0,3.45455,1.0
3702,576,Детей,375304307,0,4.95238,3.0
3703,576,Зато в июле будет излишки,375304307,0,5.45455,4.0
3704,576,Миллиард средства от мошки,138853552,0,5.14286,3.0
3705,580,огурцы и морковь сразу растут в презервативах,8025376,0,2.0,2.0
3706,580,зарыт менее предприимчивый сосед,8025376,1,4.0,4.0
3707,576,отрядников,75839545,0,4.90909,3.0
3708,576,августа,75839545,0,5.70833,5.0
3709,576,сраных вожатских шуток про зарплату,75839545,0,5.72727,4.0
3710,583,Потому что у меня валун в почках,8025376,1,3.625,3.0
3711,581,"звучит логичнее, чем директор кошки ликероводочного завода",2204686,1,6.8,5.0
3712,581,в очередной раз попросила выступить кошку начальника транспортного цеха,2204686,0,4.6,3.0
3713,581,"говорит человеческим голосом не только с хозяином, но и с его гостями",2204686,0,5.8,5.0
3714,581,регулярно превращается в белочку,2204686,0,6.8,5.0
3715,581,"...ты подумал, что ""нализалась"", да? Вали обратно в квн!",8025376,0,5.0,4.0
3716,581,опять нализалась,11420264,0,3.8,4.0
3717,581,больше не интересуется валерьянкой,11420264,0,4.8,5.0
3718,581,не умеет водить экскурсии по нему: посетители не могут пролезть за ней в узкие люки.,11420264,0,3.4,3.0
3719,581,приходит мурчать на коленки только во время дегустаций.,11420264,0,4.4,4.0
3720,581,ловит только пьяных мышей,11420264,0,5.4,4.0
3721,581,"боится только собаку директора. Директора ФСБ. Товарищ майор, вам привет! В этой переписке всё хорошо, не читайте дальше. Хорошего вам дня!",11420264,0,5.8,4.0
3722,582,на свет появился Дарзан,2204686,0,2.6,2.0
3723,582,У них родилось нечто,32189787,0,2.2,2.0
3724,582,Обезьян в джунглях было уже не спасти,32189787,1,4.0,3.0
3725,584,"закончились тем, что она утонула",2204686,0,2.66667,2.0
3726,584,прошли в твоем дипломе.,8025376,0,3.33333,3.0
3727,584,никак не могут поставить финальную точку,8025376,1,3.83333,4.0
3728,584,включают в себя ныряние в поисках глубокого смысла.,8025376,1,4.66667,4.0
3729,585,"пошли за зарплатой в бухгалтерию. Но там все перепутали, и они оба получили залупу",8025376,0,5.0,5.0
3730,585,не очень стремяться выбивать долги,229385601,0,3.33333,3.0
3731,585,доят своих должников,229385601,1,6.33333,6.5
3732,586,ничем не отличается от лифта для клаустрофилов,2204686,1,4.16667,5.0
3733,586,поднимается сразу в психиатрическое отделение,8025376,0,3.83333,4.0
3734,577,на самом деле это очень большой секрет для Всех,375304307,0,3.42308,1.0
3735,577,это наш с тобой секрет,375304307,0,2.66667,1.0
3736,577,игра в войнушку :(,2204686,0,3.89286,1.0
3737,587,Берет не только интервью,32189787,0,5.125,5.0
3738,587,", не заметила никаких изменений в своей работе",11420264,0,3.57143,3.0
3739,587,", стала меньше зарабатывать",11420264,0,4.71429,3.0
3740,587,", не понимает, почему её перестали любить",11420264,0,3.28571,3.0
3741,587,", не получает отказов в интервью",11420264,0,4.0,3.0
3742,587,Опубликовала свои нюдсы,9046009,0,4.25,4.0
3743,587,Все так же работает ртом с почасовой оплатой,40326021,1,6.375,6.5
3744,588,я никогда не была(,8025376,0,5.33333,5.0
3745,588,все уже конкретно заебались,8025376,1,4.83333,5.5
3746,588,гаишники машут совсем не жезлами,8025376,0,3.4,3.0
3747,588,стоят два стула. Одинаковых,8025376,1,5.5,4.0
3748,588,"Шуткобот уже, кажется, бывал",2204686,0,3.0,2.0
3749,577,"ковид, атакующий только родителей",75839545,0,4.48148,3.0
3750,589,"мазохистов. Собирать ничего не нужно, только разбрасывать детальки по полу",8025376,1,7.0,8.0
3751,589,"феминисток, чтобы они смогли построить матриархат",8025376,0,6.625,5.0
3752,589,"чиновников - из 500 деталей нужно построить модель, рассчитанную на 600 деталей по инструкции.",8025376,0,4.66667,5.0
3753,589,(ру)бля,160958633,0,3.125,3.0
3754,590,и другие определения  пиздаболов,8025376,1,6.81818,5.0
3755,590,Скорее всего каннибалы,179555460,0,3.4,3.0
3756,590,- не любят мясо,2204686,0,3.63636,4.0
3757,590,"считают, что мясо тоже любит их",2204686,0,3.45455,3.0
3758,577,вожатская зарплата в долларах смотрится не так уж и печально,2204686,0,6.85185,5.0
3759,577,теперь дети на экскурсии не просят зайти в макдональдс,2204686,1,7.56,5.0
3760,590,"Похожи на возбужденнного подростка, который листает Playboy.",3510794,0,3.41667,3.0
3761,591,"- это то, от чего тебя разнесет",2204686,1,7.58333,8.0
3762,591,"должна покарать всех еретиков, - считают в радикальном крыле церкви Летающего макаронного монстра",2204686,0,3.25,3.0
3763,591,- единственный результат иранской ядерной программы,2204686,0,4.61538,3.0
3764,591,Просто добавь воды!,20949659,0,4.61538,3.0
3765,591,Уж лучше такая,20949659,0,2.0,1.0
3766,591,лучшее оружие в войне с голодом!,20949659,0,4.76923,5.0
3767,592,- а потом не было сестры,2204686,1,6.11111,4.0
3768,592,"""Синди с прокладкой""",80391772,0,2.5,3.0
3769,592,Голубая лагуна,9152416,0,3.66667,3.0
3770,592,рюмка водки на столе,9152416,0,4.88889,4.0
3771,592,Отвёртка,9152416,0,4.11111,3.0
3772,592,", которая её выпила",54396,1,5.0,5.0
3773,579,не потерять напарника среди детей!,138853552,1,8.45,8.0
3774,579,"Проследить, чтобы родители не стали бабушками и дедушками",204000969,0,7.75,8.0
3775,579,"Берегись детей с утра, они точно спалят твой алкотрип",204000969,0,6.77273,5.0
3776,579,"- не стоять на старших отрядах, сходить и попить чай, успокоиться, задуматься о том какое кино можно сегодня посмотреть...",308831820,0,5.33333,5.0
3777,579,,222682870,0,2.25,1.0
3778,579,"Из лагеря должно уехать такое же количество детей, не больше",222682870,0,7.0,8.0
3779,579,Быть старше детей,157543481,0,7.72222,8.0
3780,579,за порогом друзей нет,375304307,0,4.58824,3.0
3781,592,"У кровавой Мэри была сестра, её звали Елизавета I, королева Англии",70244806,0,2.875,2.0
3782,592,У кровавой Мэри была сестра. Но только пять дней в месяц,70244806,0,2.55556,1.0
3783,592,У кровавой Мэри была сестра алкоголичка.,70244806,0,3.875,2.0
3784,592,Люся тампонова,17102928,0,3.22222,1.0
3785,592,кровавая пэри-утконос,8025376,0,3.625,3.0
3786,593,"от газа, будто проблема с евреями все еще актуальна",8025376,1,6.5,5.0
3787,593,"от героина, просто мания геры там у всех.",8025376,0,2.5,1.0
3788,595,может почесать за ушком,8025376,0,5.71429,5.0
3789,595,", заставил призадуматься о бабушкином здоровье.",54396,1,7.28571,8.0
3790,596,Не любит китайцев,283134961,0,4.4375,3.0
3791,596,Не знает откуда она,283134961,0,5.14286,3.0
3792,596,Торгует спайсом,283134961,0,2.4,1.0
3793,596,— принцесса с PornoHub,11420264,0,4.61538,4.0
3794,596,"и другие секс-игрушки, которые не стоит пробовать",11420264,1,6.8,5.0
3795,596,"— сказал Штирлиц, проснувшись в болоте",11420264,0,3.9375,3.0
3796,596,— отличное название для коктейля в эпоху импортозамещения,11420264,0,3.375,3.0
3797,596,"выдала Дюймовочку замуж не за своего сына, а за миска рис",11420264,0,4.13333,3.0
3798,596,"Отгадай загадку, что это такое, не квакает и не прыгает?

Лягушка с алиэкспресс",5230058,0,3.82353,3.0
3799,596,пришла уже зацелованная,612031614,0,5.82353,5.0
3800,596,Ударилась лягушка о землю головой и стала девицей прекрасной. Ударилась второй раз и стала лягушкой с алиэкспресс.,5230058,0,3.2,3.0
3801,597,Бумага закончилась,283134961,0,4.07143,3.0
3802,597,Чистый не значит трезвый,283134961,0,5.38889,5.0
3803,597,Не начал,283134961,0,4.8,3.0
3804,597,чистых листов в мастерской не оказалось,2204686,0,4.11765,3.0
3805,597,труд не сделал из этой обезьяны человека,2204686,0,4.53846,4.0
3806,597,не потрудился это сделать,2204686,0,4.29412,1.0
3807,597,"водки ""Чистый лист"" не было и пришлось взять пиво ""Балтика""",2204686,0,5.0,3.0
3808,597,не просох как промокашка,11420264,0,3.2,1.0
3809,597,собутыльники отговорили,11420264,0,3.93333,3.0
3810,597,Путин начал войну,11420264,0,5.1875,4.0
3811,597,не придумал шутку,11420264,0,2.28571,1.0
3812,597,ты всё равно пидор,11420264,0,3.61111,1.0
3813,597,в туалете кончилась бумага,11420264,0,4.625,3.0
3814,597,на нём уже был отпечаток стакана,54396,0,5.26667,5.0
3815,597,школа горела слишком медленно!,657002,0,4.125,4.0
3816,597,Все равно получился табурет.,52125840,0,4.21429,3.0
3817,597,Это ьыоа мимолетная хуйня,52125840,0,1.66667,1.0
3818,597,закончил жизнь тоже в чём-то из дерева,118134921,0,4.8,2.0
3819,597,"Сгорел в классе. Ну правильно, он же не обжшник",52125840,0,2.66667,2.0
3820,597,водка в России ещё законна,118134921,0,3.91667,1.0
3821,597,перепутал листА и листБ,118134921,0,5.22222,4.0
3822,597,выпилился с помощью табуретки,13976582,0,3.21053,2.0
3823,597,скидочую карту в КБ он нашёл в заднем кармане,13976582,0,4.6,3.0
3824,597,начал с чистого стакана,13976582,0,5.4,5.0
3825,597,и последний чистый лист он уже пропил,50348901,0,3.3125,3.0
3826,597,пальцы было не вернуть,50348901,0,5.75,5.0
3827,597,снова ширнулся героином,105509396,0,3.14286,2.0
3828,597,физрука было не воскресить,50348901,0,3.78571,3.0
3829,597,вытер им жопу,485583662,0,4.6,3.0
3830,597,Иванов из 6а прям напросился на табуреткой по хребту,51763044,0,5.0,4.0
3831,597,Была зима и листьев на деревьях не было,380389620,0,3.8,2.0
3832,597,не выливать же водку,51763044,0,3.61538,1.0
3833,597,пропил его,485583662,0,3.07143,1.0
3834,597,он еблан,77908785,0,3.85714,1.0
3835,597,Начал с четырёх озёр,380389620,0,4.70588,5.0
3836,597,бумага дорогая вы цены видели вообще,105509396,0,4.46667,3.0
3837,597,не нашёл других геев,51763044,0,3.5625,3.0
3838,597,Все что сделано из дерева он тратил на табуретки,380389620,0,3.9375,2.0
3839,597,но уже вытер жопу,77908785,0,4.71429,3.0
3840,597,"но но ясные дни, оставляю себе",105509396,1,6.94118,6.5
3841,597,сын елены воробей ест у мамы изо рта,77908785,0,4.28571,3.0
3842,597,перехотел,485583662,0,3.4,1.0
3843,597,но в России дефицит бумаги,134824341,0,3.94118,1.0
3844,597,Но в конечном итоге опять похмелился самогоном,134824341,0,3.3125,3.0
3845,597,Потому что старым он уже подтерся,134824341,0,4.2,1.0
3846,598,И ебал меня,105509396,0,3.64706,2.0
3847,598,пока сидел за педофилию,50348901,0,4.94118,4.0
3848,598,"Такие детские группы как 
Любешечки
Король и шутник",105509396,0,3.44444,3.0
3849,598,но я об этом не знал. Он же в семью не вернулся.,50348901,0,5.31579,4.0
3850,598,И стал иноагентом,134824341,0,3.78947,3.0
3851,598,"поэтому мы звали его ""Заебатя""",50348901,0,4.0,3.0
3852,598,Теперь у него и жены френдзона,134824341,0,3.25,1.0
3853,598,Потому что ему тоже когда-то было 9 лет,134824341,0,3.05556,1.0
3854,598,поэтому во дворе не удержался…,118134921,0,3.21053,2.0
3855,598,"в наушниках, поэтому погиб под поездом",118134921,0,5.11111,4.0
